season,week,home,away,spread_close,total_close,ml_home,ml_away,event_id,book,market,selection,line,price,asof_ts,team,player,player_id,sport,odds,captured_at,game_id,side
2010,7,Saints,Browns,12.5,44.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BROWNS@SAINTS,
2010,7,Seahawks,Cardinals,6.5,40.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CARDINALS@SEAHAWKS,
2010,7,Titans,Eagles,3.0,41.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::EAGLES@TITANS,
2010,8,(At London) -2 Denver 41.5,Date & Time Favorite Line Underdog Total,10.0,10.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@AT_LONDON_2_DENVER_415,
2010,8,Bengals,Dolphins,0.0,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DOLPHINS@BENGALS,
2010,8,Cardinals,Buccaneers,3.0,38.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BUCCANEERS@CARDINALS,
2010,8,Chargers,Titans,5.5,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TITANS@CHARGERS,
2010,8,Chiefs,Bills,7.0,45.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BILLS@CHIEFS,
2010,8,Colts,Texans,5.5,50.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TEXANS@COLTS,
2010,8,Jets,Packers,6.5,41.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PACKERS@JETS,
2010,8,Lions,Commanders,2.5,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COMMANDERS@LIONS,
2010,8,Patriots,Vikings,5.0,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::VIKINGS@PATRIOTS,
2010,8,Raiders,Seahawks,2.0,40.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SEAHAWKS@RAIDERS,
2010,8,Rams,Panthers,2.5,37.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PANTHERS@RAMS,
2010,8,Saints,Steelers,1.5,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::STEELERS@SAINTS,
2010,9,(Toronto) 41.5,Date & Time Favorite Line Underdog Total,11.0,11.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@TORONTO_415,
2010,9,Bengals,Steelers,-5.0,41.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::STEELERS@BENGALS,
2010,9,Browns,Patriots,-4.0,44.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PATRIOTS@BROWNS,
2010,9,Eagles,Colts,3.0,46.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COLTS@EAGLES,
2010,9,Falcons,Buccaneers,10.0,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BUCCANEERS@FALCONS,
2010,9,Lions,Jets,-5.5,42.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JETS@LIONS,
2010,9,Packers,Cowboys,7.5,46.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COWBOYS@PACKERS,
2010,9,Panthers,Saints,-6.0,40.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SAINTS@PANTHERS,
2010,9,Raiders,Chiefs,-1.0,41.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHIEFS@RAIDERS,
2010,9,Ravens,Dolphins,5.5,41.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DOLPHINS@RAVENS,
2010,9,Seahawks,Giants,-7.0,40.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::GIANTS@SEAHAWKS,
2010,9,Vikings,Cardinals,7.5,42.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CARDINALS@VIKINGS,
2010,10,11/14 1:00 ET At Indianapolis -7 Cincinnati 47,Date & Time Favorite Line Underdog Total,11.0,11.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@1114_100_ET_AT_INDIANAPOLIS_7_CINCINNATI_47,
2010,10,49ers,Rams,5.0,38.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAMS@49ERS,
2010,10,Bears,Vikings,-1.0,40.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::VIKINGS@BEARS,
2010,10,Bills,Lions,1.5,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::LIONS@BILLS,
2010,10,Broncos,Chiefs,-1.0,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHIEFS@BRONCOS,
2010,10,Browns,Jets,-3.0,37.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JETS@BROWNS,
2010,10,Buccaneers,Panthers,7.0,37.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PANTHERS@BUCCANEERS,
2010,10,Cardinals,Seahawks,3.5,41.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SEAHAWKS@CARDINALS,
2010,10,Commanders,Eagles,-3.0,44.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::EAGLES@COMMANDERS,
2010,10,Dolphins,Titans,1.0,43.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TITANS@DOLPHINS,
2010,10,Giants,Cowboys,12.0,46.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COWBOYS@GIANTS,
2010,10,Steelers,Patriots,4.5,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PATRIOTS@STEELERS,
2010,11,11/21 1:00 ET At Pittsburgh -7 Oakland 41,Date & Time Favorite Line Underdog Total,11.0,11.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@1121_100_ET_AT_PITTSBURGH_7_OAKLAND_41,
2010,11,49ers,Buccaneers,3.5,41.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BUCCANEERS@49ERS,
2010,11,Bengals,Bills,4.5,41.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BILLS@BENGALS,
2010,11,Chargers,Broncos,9.0,50.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BRONCOS@CHARGERS,
2010,11,Chiefs,Cardinals,7.0,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CARDINALS@CHIEFS,
2010,11,Cowboys,Lions,5.5,47.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::LIONS@COWBOYS,
2010,11,Eagles,Giants,3.5,47.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::GIANTS@EAGLES,
2010,11,Jaguars,Browns,2.5,43.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BROWNS@JAGUARS,
2010,11,Panthers,Ravens,-13.0,37.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAVENS@PANTHERS,
2010,11,Patriots,Colts,4.5,49.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COLTS@PATRIOTS,
2010,11,Rams,Falcons,-3.5,43.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::FALCONS@RAMS,
2010,11,Saints,Seahawks,11.0,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SEAHAWKS@SAINTS,
2010,11,Titans,Commanders,7.0,44.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COMMANDERS@TITANS,
2010,11,Vikings,Packers,-3.0,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PACKERS@VIKINGS,
2010,12,11/25 4:15 ET New Orleans -4.5 At Dallas 48.5,Date & Time Favorite Line Underdog Total,11.0,11.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@1125_415_ET_NEW_ORLEANS_45_AT_DALLAS_485,
2010,12,Bears,Eagles,-3.0,42.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::EAGLES@BEARS,
2010,12,Bills,Steelers,-6.5,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::STEELERS@BILLS,
2010,12,Broncos,Rams,3.0,46.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAMS@BRONCOS,
2010,12,Browns,Panthers,8.0,37.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PANTHERS@BROWNS,
2010,12,Cardinals,49ers,-2.0,41.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::49ERS@CARDINALS,
2010,12,Colts,Chargers,2.0,50.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHARGERS@COLTS,
2010,12,Commanders,Vikings,-2.0,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::VIKINGS@COMMANDERS,
2010,12,Falcons,Packers,2.0,47.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PACKERS@FALCONS,
2010,12,Giants,Jaguars,7.5,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JAGUARS@GIANTS,
2010,12,Raiders,Dolphins,3.0,38.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DOLPHINS@RAIDERS,
2010,12,Ravens,Buccaneers,7.5,41.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BUCCANEERS@RAVENS,
2010,12,Seahawks,Chiefs,-1.5,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHIEFS@SEAHAWKS,
2010,12,Texans,Titans,5.0,46.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TITANS@TEXANS,
2010,13,12/5 1:00 ET At Minnesota -5.5 Buffalo 43.5,Date & Time Favorite Line Underdog Total,12.0,12.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@125_100_ET_AT_MINNESOTA_55_BUFFALO_435,
2010,13,Bengals,Saints,-6.5,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SAINTS@BENGALS,
2010,13,Buccaneers,Falcons,-3.0,43.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::FALCONS@BUCCANEERS,
2010,13,Cardinals,Rams,-3.0,44.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAMS@CARDINALS,
2010,13,Chargers,Raiders,13.0,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAIDERS@CHARGERS,
2010,13,Chiefs,Broncos,8.0,48.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BRONCOS@CHIEFS,
2010,13,Colts,Cowboys,6.0,48.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COWBOYS@COLTS,
2010,13,Giants,Commanders,7.5,43.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COMMANDERS@GIANTS,
2010,13,Lions,Bears,-5.5,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BEARS@LIONS,
2010,13,Packers,49ers,9.0,41.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::49ERS@PACKERS,
2010,13,Patriots,Jets,4.0,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JETS@PATRIOTS,
2010,13,Ravens,Steelers,3.0,38.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::STEELERS@RAVENS,
2010,13,Seahawks,Panthers,5.0,40.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PANTHERS@SEAHAWKS,
2010,13,Titans,Jaguars,3.0,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JAGUARS@TITANS,
2010,14,12/12 1:00 ET At Jacksonville -3.5 Oakland 41.5,Date & Time Favorite Line Underdog Total,12.0,12.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@1212_100_ET_AT_JACKSONVILLE_35_OAKLAND_415,
2010,14,12/12 1:00 ET Atlanta -7.5 At Carolina 41.5,Monday 7:20 ET NY Giants -5 At Minnesota 43.5,12.0,12.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::MONDAY_720_ET_NY_GIANTS_5_AT_MINNESOTA_435@1212_100_ET_ATLANTA_75_AT_CAROLINA_415,
2010,14,49ers,Seahawks,4.5,42.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SEAHAWKS@49ERS,
2010,14,Bears,Patriots,-3.0,37.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PATRIOTS@BEARS,
2010,14,Bills,Browns,0.0,39.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BROWNS@BILLS,
2010,14,Cardinals,Broncos,-4.0,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BRONCOS@CARDINALS,
2010,14,Chargers,Chiefs,10.0,45.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHIEFS@CHARGERS,
2010,14,Cowboys,Eagles,-4.5,51.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::EAGLES@COWBOYS,
2010,14,Jets,Dolphins,5.0,37.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DOLPHINS@JETS,
2010,14,Saints,Rams,9.5,47.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAMS@SAINTS,
2010,14,Texans,Ravens,-3.0,46.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAVENS@TEXANS,
2010,15,12/19 1:00 ET At St. Louis -3 Kansas City 42.5,Date & Time Favorite Line Underdog Total,12.0,12.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@1219_100_ET_AT_ST_LOUIS_3_KANSAS_CITY_425,
2010,15,Bengals,Browns,0.0,41.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BROWNS@BENGALS,
2010,15,Buccaneers,Lions,4.0,43.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::LIONS@BUCCANEERS,
2010,15,Colts,Jaguars,4.5,48.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JAGUARS@COLTS,
2010,15,Cowboys,Commanders,9.5,44.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COMMANDERS@COWBOYS,
2010,15,Dolphins,Bills,5.5,40.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BILLS@DOLPHINS,
2010,15,Giants,Eagles,3.0,47.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::EAGLES@GIANTS,
2010,15,Panthers,Cardinals,2.5,37.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CARDINALS@PANTHERS,
2010,15,Patriots,Packers,14.5,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PACKERS@PATRIOTS,
2010,15,Raiders,Broncos,8.0,41.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BRONCOS@RAIDERS,
2010,15,Ravens,Saints,2.0,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SAINTS@RAVENS,
2010,15,Seahawks,Falcons,-5.5,46.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::FALCONS@SEAHAWKS,
2010,15,Steelers,Jets,3.5,36.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JETS@STEELERS,
2010,16,12/25 7:30 ET Dallas -7 At Arizona 45,Date & Time Favorite Line Underdog Total,12.0,12.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@1225_730_ET_DALLAS_7_AT_ARIZONA_45,
2010,16,12/26 1:00 ET At St. Louis -2.5 San Francisco 40,Tuesday 8:00 ET At Philadelphia -14 Minnesota 44,12.0,12.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TUESDAY_800_ET_AT_PHILADELPHIA_14_MINNESOTA_44@1226_100_ET_AT_ST_LOUIS_25_SAN_FRANCISCO_40,
2010,16,Bears,Jets,2.5,35.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JETS@BEARS,
2010,16,Bengals,Chargers,-8.0,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHARGERS@BENGALS,
2010,16,Bills,Patriots,-7.0,46.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PATRIOTS@BILLS,
2010,16,Broncos,Texans,-2.0,49.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TEXANS@BRONCOS,
2010,16,Browns,Ravens,-3.5,40.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAVENS@BROWNS,
2010,16,Chiefs,Titans,4.0,42.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TITANS@CHIEFS,
2010,16,Eagles,Vikings,14.0,44.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::VIKINGS@EAGLES,
2010,16,Falcons,Saints,2.0,50.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SAINTS@FALCONS,
2010,16,Packers,Giants,3.0,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::GIANTS@PACKERS,
2010,16,Raiders,Colts,-2.0,46.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COLTS@RAIDERS,
2010,17,Broncos,Chiefs,9.0,38.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHIEFS@BRONCOS,
2010,17,Browns,Jaguars,2.0,35.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JAGUARS@BROWNS,
2010,17,Buccaneers,Falcons,-3.0,42.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::FALCONS@BUCCANEERS,
2010,17,Cardinals,Packers,3.0,42.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PACKERS@CARDINALS,
2010,17,Chargers,Commanders,3.0,39.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COMMANDERS@CHARGERS,
2010,17,Cowboys,Eagles,3.0,47.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::EAGLES@COWBOYS,
2010,17,Date & Time Favorite Line Underdog Total,"Completed Games 1/3, 2010, Final NFL Line",17.0,1.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COMPLETED_GAMES_13_2010_FINAL_NFL_LINE@DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL,
2010,17,Dolphins,Steelers,-3.0,45.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::STEELERS@DOLPHINS,
2010,17,Jets,Bengals,10.0,33.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BENGALS@JETS,
2010,17,Lions,Bears,-4.5,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BEARS@LIONS,
2010,17,Panthers,Saints,10.0,41.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SAINTS@PANTHERS,
2010,17,Raiders,Ravens,-10.0,39.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAVENS@RAIDERS,
2010,17,Rams,49ers,-7.0,39.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::49ERS@RAMS,
2010,17,Seahawks,Titans,-6.0,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TITANS@SEAHAWKS,
2010,17,Texans,Patriots,8.0,46.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PATRIOTS@TEXANS,
2010,17,Vikings,Giants,8.0,48.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::GIANTS@VIKINGS,
2011,1,49ers,Seahawks,6.0,38.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SEAHAWKS@49ERS,
2011,1,9/11 1:00 ET At Baltimore -1 Pittsburgh 37,Date & Time Favorite Line Underdog Total,9.0,9.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@911_100_ET_AT_BALTIMORE_1_PITTSBURGH_37,
2011,1,Bears,Falcons,-2.0,40.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::FALCONS@BEARS,
2011,1,Broncos,Raiders,3.0,42.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAIDERS@BRONCOS,
2011,1,Browns,Bengals,7.0,36.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BENGALS@BROWNS,
2011,1,Cardinals,Panthers,6.5,37.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PANTHERS@CARDINALS,
2011,1,Chargers,Vikings,9.0,44.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::VIKINGS@CHARGERS,
2011,1,Chiefs,Bills,4.0,39.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BILLS@CHIEFS,
